t_day,泥饼含固率,目标含固率,湿泥饼产量,滤液量,滤液TSS,干固体产率,上清液TSS,浓缩含固率,轨迹
45.80208333333333,28.0,28.0,13.52560633885931,41.68095014628073,1854.304635761591,3787.169774880607,239.13910605361156,7.0,脱水机退化
45.8125,28.0,28.0,13.525838637444739,41.68166600518685,1854.304635761591,3787.234818484527,239.14390074196683,7.0,脱水机退化
45.82291666666666,28.0,28.0,13.526030061413277,41.68225590353885,1854.3046357615917,3787.2884171957176,239.1478517909339,7.0,脱水机退化
45.83333333333333,28.0,28.0,13.526183889210314,41.682729944301194,1854.3046357615904,3787.331488978888,239.1510268570467,7.0,脱水机退化
45.84375,28.0,28.0,13.52631655881154,41.683138783276384,1854.304635761591,3787.368636467231,239.15376521940223,7.0,脱水机退化
45.85416666666666,28.0,28.0,13.526456774586041,41.68357087678556,1854.304635761591,3787.4078968840918,239.1566593480631,7.0,脱水机退化
45.86458333333333,28.0,28.0,13.526642678286475,41.68414376369914,1854.304635761591,3787.4599499202127,239.16049651546518,7.0,脱水机退化
45.875,28.0,28.0,13.526915233200013,41.68498367782045,1854.304635761591,3787.536265296004,239.16612224944097,7.0,脱水机退化
45.88541666666666,28.0,28.0,13.527324012017013,41.686243383970776,1854.3046357615917,3787.650723364764,239.1745598161748,7.0,脱水机退化
45.89583333333333,28.0,28.0,13.527921016379109,41.68808313210703,1854.3046357615917,3787.8178845861503,239.18688268282366,7.0,脱水机退化
45.90625,28.0,28.0,13.52874533924011,41.69062339235218,1854.304635761591,3788.048694987231,239.203897967856,7.0,脱水机退化
45.91666666666666,28.0,28.0,13.529821385817055,41.6939393726199,1854.304635761591,3788.3499880287754,239.22610973793954,7.0,脱水机退化
45.92708333333333,28.0,28.0,13.53115832850061,41.69805933884883,1854.3046357615904,3788.7243319801705,239.2537077537086,7.0,脱水机退化
45.9375,28.0,28.0,13.53275081966532,41.7029668116217,1854.304635761591,3789.1702295062896,239.28658215466692,7.0,脱水机退化
45.94791666666666,28.0,28.0,13.53458722365825,41.70862593413055,1854.3046357615901,3789.68442262431,239.32449334988544,7.0,脱水机退化
45.95833333333333,28.0,28.0,13.536657647627058,41.715006220238486,1854.304635761591,3790.2641413355764,239.3672377805008,7.0,脱水机退化
