t_day,cake_solids_pct,target_pct,wet_cake_m3d,filtrate_m3d,filtrate_tss,dry_solids_kgd,overflow_tss,thickened_pct,track
0.94791667,28.00000000,28.00000000,12.96438233,39.95146391,1854.30463576,3630.02705178,227.63527014,7.00000000,healthy
0.95833333,28.00000000,28.00000000,12.96438181,39.95146233,1854.30463576,3630.02690819,227.63525970,7.00000000,healthy
0.96875000,28.00000000,28.00000000,12.96120553,39.94167420,1854.30463576,3629.13754946,227.57060468,7.00000000,healthy
0.97916667,28.00000000,28.00000000,12.95502565,39.92263008,1854.30463576,3627.40718333,227.44482416,7.00000000,healthy
0.98958333,28.00000000,28.00000000,12.94607323,39.89504199,1854.30463576,3624.90050383,227.26264721,7.00000000,healthy
1.00000000,28.00000000,28.00000000,12.93287995,39.85438514,1854.30463576,3621.20638531,226.99424429,7.00000000,healthy
1.01041667,28.00000000,28.00000000,12.91151238,39.78853814,1854.30463576,3615.22346549,226.55972886,7.00000000,healthy
1.02083333,28.00000000,28.00000000,12.88054674,39.69311341,1854.30463576,3606.55308592,225.93043864,7.00000000,healthy
1.03125000,28.00000000,28.00000000,12.84160853,39.57312017,1854.30463576,3595.65038876,225.13980719,7.00000000,healthy
1.04166667,28.00000000,28.00000000,12.79737784,39.43681742,1854.30463576,3583.26579435,224.24262911,7.00000000,healthy
1.05208333,28.00000000,28.00000000,12.75074646,39.29311665,1854.30463576,3570.20900996,223.29780908,7.00000000,healthy
1.06250000,28.00000000,28.00000000,12.70443741,39.15040917,1854.30463576,3557.24247588,222.36058820,7.00000000,healthy
1.07291667,28.00000000,28.00000000,12.66040249,39.01470971,1854.30463576,3544.91269698,221.47037788,7.00000000,healthy
1.08333333,28.00000000,28.00000000,12.61949413,38.88864517,1854.30463576,3533.45835559,220.64423395,7.00000000,healthy
1.09375000,28.00000000,28.00000000,12.58182556,38.77256449,1854.30463576,3522.91115739,219.88424894,7.00000000,healthy
1.10416667,28.00000000,28.00000000,12.54700179,38.66525040,1854.30463576,3513.16050024,219.18228201,7.00000000,healthy
1.11458333,28.00000000,28.00000000,12.51462628,38.56548099,1854.30463576,3504.09535893,218.53020263,7.00000000,healthy
1.12500000,28.00000000,28.00000000,12.48436666,38.47223196,1854.30463576,3495.62266515,217.92120599,7.00000000,healthy
1.13541667,28.00000000,28.00000000,12.45570938,38.38392075,1854.30463576,3487.59862709,217.34487269,7.00000000,healthy
1.14583333,28.00000000,28.00000000,12.42832900,38.29954446,1854.30463576,3479.93211921,216.79459608,7.00000000,healthy
1.15625000,28.00000000,28.00000000,12.40193856,38.21821882,1854.30463576,3472.54279633,216.26456301,7.00000000,healthy
1.16666667,28.00000000,28.00000000,12.37599013,38.13825530,1854.30463576,3465.27723673,215.74374028,7.00000000,healthy
1.17708333,28.00000000,28.00000000,12.35021619,38.05882948,1854.30463576,3458.06053332,215.22674616,7.00000000,healthy
1.18750000,28.00000000,28.00000000,12.32447232,37.97949634,1854.30463576,3450.85225052,214.71067970,7.00000000,healthy
1.19791667,28.00000000,28.00000000,12.29380170,37.88498074,1854.30463576,3442.26447540,214.09627334,7.00000000,healthy
1.20833333,28.00000000,28.00000000,12.24779468,37.74320402,1854.30463576,3429.38251094,213.17550321,7.00000000,healthy
1.21875000,28.00000000,28.00000000,12.18816031,37.55943279,1854.30463576,3412.68488617,211.98353440,7.00000000,healthy
1.22916667,28.00000000,28.00000000,12.11973668,37.34857629,1854.30463576,3393.52626910,210.61801685,7.00000000,healthy
1.23958333,28.00000000,28.00000000,12.04806130,37.12769909,1854.30463576,3373.45716274,209.19004046,7.00000000,healthy
1.25000000,28.00000000,28.00000000,11.97673625,36.90790152,1854.30463576,3353.48615107,207.77151140,7.00000000,healthy
1.26041667,28.00000000,28.00000000,11.90694818,36.69284030,1854.30463576,3333.94548995,206.38592630,7.00000000,healthy
1.27083333,28.00000000,28.00000000,11.84028903,36.48742131,1854.30463576,3315.28092935,205.06465284,7.00000000,healthy
1.28125000,28.00000000,28.00000000,11.77902855,36.29863900,1854.30463576,3298.12799432,203.85226982,7.00000000,healthy
1.29166667,28.00000000,28.00000000,11.72500697,36.13216435,1854.30463576,3283.00195275,202.78464137,7.00000000,healthy
1.30208333,28.00000000,28.00000000,11.67896127,35.99026840,1854.30463576,3270.10915559,201.87574192,7.00000000,healthy
1.31250000,28.00000000,28.00000000,11.64168588,35.87539934,1854.30463576,3259.67204576,201.14070175,7.00000000,healthy
1.32291667,28.00000000,28.00000000,11.61677526,35.79863397,1854.30463576,3252.69707300,200.64985413,7.00000000,healthy
1.33333333,28.00000000,28.00000000,11.60476020,35.76160795,1854.30463576,3249.33285496,200.41321074,7.00000000,healthy
1.34375000,28.00000000,28.00000000,11.60491968,35.76209941,1854.30463576,3249.37750931,200.41635133,7.00000000,healthy
1.35416667,28.00000000,28.00000000,11.62771979,35.83236099,1854.30463576,3255.76154183,200.86547264,7.00000000,healthy
1.36458333,28.00000000,28.00000000,11.67168364,35.96784141,1854.30463576,3268.07141823,201.73218087,7.00000000,healthy
1.37500000,28.00000000,28.00000000,11.73659965,36.16788871,1854.30463576,3286.24790132,203.01362968,7.00000000,healthy
1.38541667,28.00000000,28.00000000,11.83115577,36.45927596,1854.30463576,3312.72361691,204.88378576,7.00000000,healthy
1.39583333,28.00000000,28.00000000,11.93417255,36.77673581,1854.30463576,3341.56831351,206.92616464,7.00000000,healthy
1.40625000,28.00000000,28.00000000,12.03258079,37.07999385,1854.30463576,3369.12261989,208.88195153,7.00000000,healthy
1.41666667,28.00000000,28.00000000,12.12541947,37.36608858,1854.30463576,3395.11745256,210.73134082,7.00000000,healthy
1.42708333,28.00000000,28.00000000,12.21414628,37.63951202,1854.30463576,3419.96095962,212.50272792,7.00000000,healthy
1.43750000,28.00000000,28.00000000,12.29919848,37.90161164,1854.30463576,3443.77557417,214.20435053,7.00000000,healthy
1.44791667,28.00000000,28.00000000,12.38039630,38.15183350,1854.30463576,3466.51096434,215.83215529,7.00000000,healthy
1.45833333,28.00000000,28.00000000,12.45700408,38.38791052,1854.30463576,3487.96114109,217.37090186,7.00000000,healthy
1.46875000,28.00000000,28.00000000,12.52718081,38.60416943,1854.30463576,3507.61062602,218.78300373,7.00000000,healthy
1.47916667,28.00000000,28.00000000,12.58912101,38.79504638,1854.30463576,3524.95388318,220.03138414,7.00000000,healthy
1.48958333,28.00000000,28.00000000,12.64216453,38.95850703,1854.30463576,3539.80606936,221.10196034,7.00000000,healthy
1.50000000,28.00000000,28.00000000,12.68662931,39.09553114,1854.30463576,3552.25620721,222.00046383,7.00000000,healthy
1.51041667,28.00000000,28.00000000,12.72328992,39.20850567,1854.30463576,3562.52117787,222.74200432,7.00000000,healthy
1.52083333,28.00000000,28.00000000,12.75311334,39.30041048,1854.30463576,3570.87173402,223.34573935,7.00000000,healthy
1.53125000,28.00000000,28.00000000,12.77707801,39.37426081,1854.30463576,3577.58184333,223.83119206,7.00000000,healthy
1.54166667,28.00000000,28.00000000,12.79600186,39.43257716,1854.30463576,3582.88052106,224.21473434,7.00000000,healthy
1.55208333,28.00000000,28.00000000,12.81058845,39.47752767,1854.30463576,3586.96476539,224.51049196,7.00000000,healthy
1.56250000,28.00000000,28.00000000,12.82101972,39.50967301,1854.30463576,3589.88552157,224.72206135,7.00000000,healthy
1.57291667,28.00000000,28.00000000,12.82626439,39.52583517,1854.30463576,3591.35403000,224.82845544,7.00000000,healthy
1.58333333,28.00000000,28.00000000,12.82577833,39.52433729,1854.30463576,3591.21793131,224.81859445,7.00000000,healthy
1.59375000,28.00000000,28.00000000,12.81962094,39.50536249,1854.30463576,3589.49386300,224.69368783,7.00000000,healthy
1.60416667,28.00000000,28.00000000,12.80780007,39.46893492,1854.30463576,3586.18402054,224.45394670,7.00000000,healthy
1.61458333,28.00000000,28.00000000,12.79094505,39.41699393,1854.30463576,3581.46461428,224.11222716,7.00000000,healthy
1.62500000,28.00000000,28.00000000,12.77012531,39.35283514,1854.30463576,3575.63508727,223.69032175,7.00000000,healthy
1.63541667,28.00000000,28.00000000,12.74616739,39.27900565,1854.30463576,3568.92687057,223.20508866,7.00000000,healthy
1.64583333,28.00000000,28.00000000,12.71998040,39.19830694,1854.30463576,3561.59451162,222.67503468,7.00000000,healthy
1.65625000,28.00000000,28.00000000,12.69249580,39.11360952,1854.30463576,3553.89882485,222.11908161,7.00000000,healthy
1.66666667,28.00000000,28.00000000,12.66421115,39.02644661,1854.30463576,3545.97912269,221.54733591,7.00000000,healthy
1.67708333,28.00000000,28.00000000,12.63558764,38.93823945,1854.30463576,3537.96453794,220.96914345,7.00000000,healthy
1.68750000,28.00000000,28.00000000,12.60721260,38.85079801,1854.30463576,3530.01952805,220.39637009,7.00000000,healthy
1.69791667,28.00000000,28.00000000,12.57953404,38.76550285,1854.30463576,3522.26953017,219.83803869,7.00000000,healthy
1.70833333,28.00000000,28.00000000,12.55318985,38.68431975,1854.30463576,3514.89315876,219.30697546,7.00000000,healthy
1.71875000,28.00000000,28.00000000,12.52902217,38.60984383,1854.30463576,3508.12620737,218.82008839,7.00000000,healthy
1.72916667,28.00000000,28.00000000,12.50811619,38.54541927,1854.30463576,3502.27253238,218.39914425,7.00000000,healthy
1.73958333,28.00000000,28.00000000,12.49144770,38.49405310,1854.30463576,3497.60535472,218.06367653,7.00000000,healthy
1.75000000,28.00000000,28.00000000,12.47980041,38.45816044,1854.30463576,3494.34411387,217.82934593,7.00000000,healthy
1.76041667,28.00000000,28.00000000,12.47568381,38.44547458,1854.30463576,3493.19146551,217.74654041,7.00000000,healthy
1.77083333,28.00000000,28.00000000,12.48135367,38.46294701,1854.30463576,3494.77902672,217.86059196,7.00000000,healthy
1.78125000,28.00000000,28.00000000,12.49638317,38.50926242,1854.30463576,3498.98728775,218.16299297,7.00000000,healthy
1.79166667,28.00000000,28.00000000,12.52088926,38.58478119,1854.30463576,3505.84899249,218.65630582,7.00000000,healthy
1.80208333,28.00000000,28.00000000,12.55464948,38.68881778,1854.30463576,3515.30185377,219.33639058,7.00000000,healthy
1.81250000,28.00000000,28.00000000,12.59475863,38.81241944,1854.30463576,3526.53241501,220.14510197,7.00000000,healthy
1.82291667,28.00000000,28.00000000,12.63691799,38.94233912,1854.30463576,3538.33703791,220.99600757,7.00000000,healthy
1.83333333,28.00000000,28.00000000,12.67786669,39.06852797,1854.30463576,3549.80267384,221.82331943,7.00000000,healthy
1.84375000,28.00000000,28.00000000,12.71587512,39.18565599,1854.30463576,3560.44503410,222.59197014,7.00000000,healthy
1.85416667,28.00000000,28.00000000,12.75021465,39.29147781,1854.30463576,3570.06010280,223.28704003,7.00000000,healthy
1.86458333,28.00000000,28.00000000,12.78071337,39.38546365,1854.30463576,3578.59974319,223.90485844,7.00000000,healthy
1.87500000,28.00000000,28.00000000,12.80744474,39.46783991,1854.30463576,3586.08452690,224.44674118,7.00000000,healthy
1.88541667,28.00000000,28.00000000,12.83048084,39.53882873,1854.30463576,3592.53463655,224.91400084,7.00000000,healthy
1.89583333,28.00000000,28.00000000,12.84993185,39.59876958,1854.30463576,3597.98091770,225.30874677,7.00000000,healthy
1.90625000,28.00000000,28.00000000,12.86596107,39.64816575,1854.30463576,3602.46909967,225.63419146,7.00000000,healthy
1.91666667,28.00000000,28.00000000,12.87867387,39.68734194,1854.30463576,3606.02868447,225.89239328,7.00000000,healthy
1.92708333,28.00000000,28.00000000,12.88821130,39.71673278,1854.30463576,3608.69916367,226.08615492,7.00000000,healthy
1.93750000,28.00000000,28.00000000,12.89479791,39.73703029,1854.30463576,3610.54341420,226.21999449,7.00000000,healthy
1.94791667,28.00000000,28.00000000,12.89865391,39.74891308,1854.30463576,3611.62309555,226.29835836,7.00000000,healthy
1.95833333,28.00000000,28.00000000,12.90005280,39.75322393,1854.30463576,3612.01478399,226.32678916,7.00000000,healthy
1.96875000,28.00000000,28.00000000,12.89933977,39.75102664,1854.30463576,3611.81513601,226.31229754,7.00000000,healthy
1.97916667,28.00000000,28.00000000,12.89685309,39.74336360,1854.30463576,3611.11886476,226.26176008,7.00000000,healthy
1.98958333,28.00000000,28.00000000,12.89280535,39.73088995,1854.30463576,3609.98549738,226.17950348,7.00000000,healthy
2.00000000,28.00000000,28.00000000,12.88611244,39.71026487,1854.30463576,3608.11148362,226.04351080,7.00000000,healthy
2.01041667,28.00000000,28.00000000,12.87521787,39.67669180,1854.30463576,3605.06100371,225.82219259,7.00000000,healthy
2.02083333,28.00000000,28.00000000,12.85986188,39.62937029,1854.30463576,3600.76132671,225.51034323,7.00000000,healthy
2.03125000,28.00000000,28.00000000,12.84040784,39.56942007,1854.30463576,3595.31419412,225.11543936,7.00000000,healthy
2.04166667,28.00000000,28.00000000,12.81689921,39.49697511,1854.30463576,3588.73177859,224.63848177,7.00000000,healthy
2.05208333,28.00000000,28.00000000,12.78970133,39.41316125,1854.30463576,3581.11637358,224.08701759,7.00000000,healthy
2.06250000,28.00000000,28.00000000,12.75928009,39.31941415,1854.30463576,3572.59842473,223.47063206,7.00000000,healthy
2.07291667,28.00000000,28.00000000,12.72568329,39.21588115,1854.30463576,3563.19132016,222.79043850,7.00000000,healthy
2.08333333,28.00000000,28.00000000,12.68940482,39.10408423,1854.30463576,3553.03334824,222.05658112,7.00000000,healthy
2.09375000,28.00000000,28.00000000,12.65117058,38.98626037,1854.30463576,3542.32776310,221.28386732,7.00000000,healthy
2.10416667,28.00000000,28.00000000,12.61135716,38.86357001,1854.30463576,3531.18000364,220.48000654,7.00000000,healthy
2.11458333,28.00000000,28.00000000,12.57060643,38.73799123,1854.30463576,3519.76979924,219.65803175,7.00000000,healthy
2.12500000,28.00000000,28.00000000,12.52986974,38.61245573,1854.30463576,3508.36352751,218.83715888,7.00000000,healthy
2.13541667,28.00000000,28.00000000,12.48984362,38.48910993,1854.30463576,3497.15621318,218.03140031,7.00000000,healthy
2.14583333,28.00000000,28.00000000,12.45111964,38.36977685,1854.30463576,3486.31349922,217.25260478,7.00000000,healthy
2.15625000,28.00000000,28.00000000,12.41423269,38.25610481,1854.30463576,3475.98515229,216.51143928,7.00000000,healthy
2.16666667,28.00000000,28.00000000,12.37933246,38.14855513,1854.30463576,3466.21308862,215.81080717,7.00000000,healthy
2.17708333,28.00000000,28.00000000,12.34643093,38.04716470,1854.30463576,3457.00066047,215.15084579,7.00000000,healthy
2.18750000,28.00000000,28.00000000,12.31371764,37.94635438,1854.30463576,3447.84094058,214.49518532,7.00000000,healthy
2.19791667,28.00000000,28.00000000,12.27108566,37.81497825,1854.30463576,3435.90398419,213.64151252,7.00000000,healthy
2.20833333,28.00000000,28.00000000,12.21767197,37.65037687,1854.30463576,3420.94815047,212.57319550,7.00000000,healthy
2.21875000,28.00000000,28.00000000,12.15829986,37.46741385,1854.30463576,3404.32396045,211.38733536,7.00000000,healthy
2.22916667,28.00000000,28.00000000,12.09665463,37.27744591,1854.30463576,3387.06329770,210.15788553,7.00000000,healthy
2.23958333,28.00000000,28.00000000,12.03626986,37.09136222,1854.30463576,3370.15556081,208.95535998,7.00000000,healthy
2.25000000,28.00000000,28.00000000,11.98049030,36.91947012,1854.30463576,3354.53728517,207.84611156,7.00000000,healthy
2.26041667,28.00000000,28.00000000,11.93200572,36.77005843,1854.30463576,3340.96160032,206.88315310,7.00000000,healthy
2.27083333,28.00000000,28.00000000,11.89117208,36.64422417,1854.30463576,3329.52818322,206.07302996,7.00000000,healthy
2.28125000,28.00000000,28.00000000,11.85904022,36.54520557,1854.30463576,3320.53126077,205.43611047,7.00000000,healthy
2.29166667,28.00000000,28.00000000,11.84331594,36.49674911,1854.30463576,3316.12846252,205.12460385,7.00000000,healthy
2.30208333,28.00000000,28.00000000,11.84431872,36.49983934,1854.30463576,3316.40924291,205.14446607,7.00000000,healthy
2.31250000,28.00000000,28.00000000,11.85893524,36.54488207,1854.30463576,3320.50186779,205.43403047,7.00000000,healthy
2.32291667,28.00000000,28.00000000,11.89621058,36.65975097,1854.30463576,3330.93896217,206.17294832,7.00000000,healthy
2.33333333,28.00000000,28.00000000,11.95209667,36.83197136,1854.30463576,3346.58706638,207.28204442,7.00000000,healthy
2.34375000,28.00000000,28.00000000,12.01270295,37.01873766,1854.30463576,3363.55682615,208.48651818,7.00000000,healthy
2.35416667,28.00000000,28.00000000,12.07015256,37.19577625,1854.30463576,3379.64271645,209.62989563,7.00000000,healthy
2.36458333,28.00000000,28.00000000,12.12285508,37.35818606,1854.30463576,3394.39942247,210.68020083,7.00000000,healthy
2.37500000,28.00000000,28.00000000,12.17241688,37.51091731,1854.30463576,3408.27672515,211.66914422,7.00000000,healthy
2.38541667,28.00000000,28.00000000,12.22378687,37.66922077,1854.30463576,3422.66032452,212.69542813,7.00000000,healthy
2.39583333,28.00000000,28.00000000,12.28108585,37.84579518,1854.30463576,3438.70403866,213.84167909,7.00000000,healthy
2.40625000,28.00000000,28.00000000,12.34472231,38.04189937,1854.30463576,3456.52224737,215.11658762,7.00000000,healthy
2.41666667,28.00000000,28.00000000,12.41389483,38.25506366,1854.30463576,3475.89055272,216.50465387,7.00000000,healthy
2.42708333,28.00000000,28.00000000,12.48453228,38.47274234,1854.30463576,3495.66903936,217.92453803,7.00000000,healthy
2.43750000,28.00000000,28.00000000,12.55208300,38.68090884,1854.30463576,3514.58323993,219.28467028,7.00000000,healthy
2.44791667,28.00000000,28.00000000,12.61399910,38.87171151,1854.30463576,3531.91974804,220.53332496,7.00000000,healthy
2.45833333,28.00000000,28.00000000,12.66942882,39.04252556,1854.30463576,3547.44007076,221.65277609,7.00000000,healthy
2.46875000,28.00000000,28.00000000,12.71838785,39.19339928,1854.30463576,3561.14859692,222.64281061,7.00000000,healthy
2.47916667,28.00000000,28.00000000,12.76111929,39.32508188,1854.30463576,3573.11340007,223.50788424,7.00000000,healthy
2.48958333,28.00000000,28.00000000,12.79797443,39.43865590,1854.30463576,3583.43284032,224.25472395,7.00000000,healthy
2.50000000,28.00000000,28.00000000,12.82937200,39.53541167,1854.30463576,3592.22415984,224.89150320,7.00000000,healthy
2.51041667,28.00000000,28.00000000,12.85564808,39.61638488,1854.30463576,3599.58146100,225.42478984,7.00000000,healthy
2.52083333,28.00000000,28.00000000,12.87714987,39.68264552,1854.30463576,3605.60196412,225.86143599,7.00000000,healthy
2.53125000,28.00000000,28.00000000,12.89425753,39.73536503,1854.30463576,3610.39210718,226.20901313,7.00000000,healthy
2.54166667,28.00000000,28.00000000,12.90724150,39.77537688,1854.30463576,3614.02762098,226.47290682,7.00000000,healthy
2.55208333,28.00000000,28.00000000,12.91637195,39.80351356,1854.30463576,3616.58414561,226.65852955,7.00000000,healthy
2.56250000,28.00000000,28.00000000,12.92199794,39.82085080,1854.30463576,3618.15942360,226.77292719,7.00000000,healthy
2.57291667,28.00000000,28.00000000,12.92448298,39.82850878,1854.30463576,3618.85523469,226.82346245,7.00000000,healthy
2.58333333,28.00000000,28.00000000,12.92428348,39.82789398,1854.30463576,3618.79937386,226.81940529,7.00000000,healthy
2.59375000,28.00000000,28.00000000,12.92197506,39.82078030,1854.30463576,3618.15301760,226.77246195,7.00000000,healthy
2.60416667,28.00000000,28.00000000,12.91819369,39.80912748,1854.30463576,3617.09423194,226.69557060,7.00000000,healthy
2.61458333,28.00000000,28.00000000,12.91352327,39.79473496,1854.30463576,3615.78651429,226.60061110,7.00000000,healthy
2.62500000,28.00000000,28.00000000,12.90839635,39.77893570,1854.30463576,3614.35097869,226.49638270,7.00000000,healthy
2.63541667,28.00000000,28.00000000,12.90305429,39.76247343,1854.30463576,3612.85520130,226.38779435,7.00000000,healthy
2.64583333,28.00000000,28.00000000,12.89762548,39.74574383,1854.30463576,3611.33513443,226.27745725,7.00000000,healthy
2.65625000,28.00000000,28.00000000,12.89226912,39.72923749,1854.30463576,3609.83535307,226.16860705,7.00000000,healthy
2.66666667,28.00000000,28.00000000,12.88728982,39.71389311,1854.30463576,3608.44114838,226.06743216,7.00000000,healthy
2.67708333,28.00000000,28.00000000,12.88304634,39.70081629,1854.30463576,3607.25297658,225.98121847,7.00000000,healthy
2.68750000,28.00000000,28.00000000,12.87987120,39.69103165,1854.30463576,3606.36393537,225.91671555,7.00000000,healthy
2.69791667,28.00000000,28.00000000,12.87810363,39.68558465,1854.30463576,3605.86901620,225.88080969,7.00000000,healthy
2.70833333,28.00000000,28.00000000,12.87792944,39.68504786,1854.30463576,3605.82024266,225.87727131,7.00000000,healthy
2.71875000,28.00000000,28.00000000,12.87932547,39.68934993,1854.30463576,3606.21113235,225.90562969,7.00000000,healthy
2.72916667,28.00000000,28.00000000,12.88213543,39.69800919,1854.30463576,3606.99792133,225.96271284,7.00000000,healthy
2.73958333,28.00000000,28.00000000,12.88611759,39.71028072,1854.30463576,3608.11292387,226.04361531,7.00000000,healthy
2.75000000,28.00000000,28.00000000,12.89095332,39.72518267,1854.30463576,3609.46692825,226.14186993,7.00000000,healthy
2.76041667,28.00000000,28.00000000,12.89624869,39.74150108,1854.30463576,3610.94963455,226.24947731,7.00000000,healthy
2.77083333,28.00000000,28.00000000,12.90162856,39.75807985,1854.30463576,3612.45599691,226.35881587,7.00000000,healthy
2.78125000,28.00000000,28.00000000,12.90689090,39.77429645,1854.30463576,3613.92945195,226.46577985,7.00000000,healthy
2.79166667,28.00000000,28.00000000,12.91211726,39.79040217,1854.30463576,3615.39283287,226.57202619,7.00000000,healthy
2.80208333,28.00000000,28.00000000,12.91755937,39.80717276,1854.30463576,3616.91662457,226.68267306,7.00000000,healthy
2.81250000,28.00000000,28.00000000,12.92350961,39.82550919,1854.30463576,3618.58268952,226.80366772,7.00000000,healthy
2.82291667,28.00000000,28.00000000,12.93027543,39.84635899,1854.30463576,3620.47712124,226.94126856,7.00000000,healthy
2.83333333,28.00000000,28.00000000,12.93800126,39.87016716,1854.30463576,3622.64035348,227.09842153,7.00000000,healthy
2.84375000,28.00000000,28.00000000,12.94659882,39.89666168,1854.30463576,3625.04767047,227.27334168,7.00000000,healthy
2.85416667,28.00000000,28.00000000,12.95578959,39.92498426,1854.30463576,3627.62108604,227.46037174,7.00000000,healthy
2.86458333,28.00000000,28.00000000,12.96523816,39.95410128,1854.30463576,3630.26668551,227.65269201,7.00000000,healthy
2.87500000,28.00000000,28.00000000,12.97464473,39.98308886,1854.30463576,3632.90052432,227.84420173,7.00000000,healthy
2.88541667,28.00000000,28.00000000,12.98375566,40.01116539,1854.30463576,3635.45158369,228.02973467,7.00000000,healthy
2.89583333,28.00000000,28.00000000,12.99238116,40.03774601,1854.30463576,3637.86672396,228.20542083,7.00000000,healthy
2.90625000,28.00000000,28.00000000,13.00033692,40.06226274,1854.30463576,3640.09433668,228.36749858,7.00000000,healthy
2.91666667,28.00000000,28.00000000,13.00732430,40.08379528,1854.30463576,3642.05080296,228.50987428,7.00000000,healthy
2.92708333,28.00000000,28.00000000,13.01302466,40.10136172,1854.30463576,3643.64690584,228.62604379,7.00000000,healthy
2.93750000,28.00000000,28.00000000,13.01719263,40.11420584,1854.30463576,3644.81393502,228.71099424,7.00000000,healthy
2.94791667,28.00000000,28.00000000,13.01962168,40.12169129,1854.30463576,3645.49406944,228.76050664,7.00000000,healthy
2.95833333,28.00000000,28.00000000,13.02026380,40.12367007,1854.30463576,3645.67386319,228.77359575,7.00000000,healthy
2.96875000,28.00000000,28.00000000,13.01928219,40.12064513,1854.30463576,3645.39901439,228.75358665,7.00000000,healthy
2.97916667,28.00000000,28.00000000,13.01699180,40.11358699,1854.30463576,3644.75770498,228.70690094,7.00000000,healthy
2.98958333,28.00000000,28.00000000,13.01376453,40.10364171,1854.30463576,3643.85406822,228.64112293,7.00000000,healthy
3.00000000,28.00000000,28.00000000,13.00995994,40.09191737,1854.30463576,3642.78878357,228.56358486,7.00000000,healthy
3.01041667,28.00000000,28.00000000,13.00589853,40.07940159,1854.30463576,3641.65158832,228.48082070,7.00000000,healthy
3.02083333,28.00000000,28.00000000,13.00183738,40.06688663,1854.30463576,3640.51446720,228.39807020,7.00000000,healthy
3.03125000,28.00000000,28.00000000,12.99789849,40.05474841,1854.30463576,3639.41157746,228.31781867,7.00000000,healthy
3.04166667,28.00000000,28.00000000,12.99399326,40.04271393,1854.30463576,3638.31811338,228.23826068,7.00000000,healthy
3.05208333,28.00000000,28.00000000,12.98991797,40.03015537,1854.30463576,3637.17703124,228.15524625,7.00000000,healthy
3.06250000,28.00000000,28.00000000,12.98543622,40.01634426,1854.30463576,3635.92214070,228.06396179,7.00000000,healthy
3.07291667,28.00000000,28.00000000,12.98022276,40.00027829,1854.30463576,3634.46237153,227.95778651,7.00000000,healthy
3.08333333,28.00000000,28.00000000,12.97399584,39.98108923,1854.30463576,3632.71883564,227.83098949,7.00000000,healthy
3.09375000,28.00000000,28.00000000,12.96657944,39.95823459,1854.30463576,3630.64224247,227.67999652,7.00000000,healthy
3.10416667,28.00000000,28.00000000,12.95779814,39.93117386,1854.30463576,3628.18347959,227.50125086,7.00000000,healthy
3.11458333,28.00000000,28.00000000,12.94758789,39.89970963,1854.30463576,3625.32461019,227.29346701,7.00000000,healthy
3.12500000,28.00000000,28.00000000,12.93544494,39.86228950,1854.30463576,3621.92458234,227.04641939,7.00000000,healthy
3.13541667,28.00000000,28.00000000,12.91886558,39.81119800,1854.30463576,3617.28236136,226.70923245,7.00000000,healthy
3.14583333,28.00000000,28.00000000,12.89635089,39.74181601,1854.30463576,3610.97824907,226.25155415,7.00000000,healthy
3.15625000,28.00000000,28.00000000,12.86859718,39.65628925,1854.30463576,3603.20720909,225.68772513,7.00000000,healthy
3.16666667,28.00000000,28.00000000,12.83728391,39.55979328,1854.30463576,3594.43949532,225.05204339,7.00000000,healthy
3.17708333,28.00000000,28.00000000,12.80412900,39.45762201,1854.30463576,3585.15611866,224.37950705,7.00000000,healthy
3.18750000,28.00000000,28.00000000,12.77064490,39.35443631,1854.30463576,3575.78057094,223.70084835,7.00000000,healthy
3.19791667,28.00000000,28.00000000,12.73787322,39.25344603,1854.30463576,3566.60450050,223.03716842,7.00000000,healthy
3.20833333,28.00000000,28.00000000,12.70630099,39.15615203,1854.30463576,3557.76427714,222.39828344,7.00000000,healthy
3.21875000,28.00000000,28.00000000,12.67604130,39.06290280,1854.30463576,3549.29156535,221.78642232,7.00000000,healthy
3.22916667,28.00000000,28.00000000,12.64682661,38.97287384,1854.30463576,3541.11145090,221.19612141,7.00000000,healthy
3.23958333,28.00000000,28.00000000,12.61846914,38.88548652,1854.30463576,3533.17135809,220.62354489,7.00000000,healthy
3.25000000,28.00000000,28.00000000,12.59076942,38.80012618,1854.30463576,3525.41543812,220.06463305,7.00000000,healthy
3.26041667,28.00000000,28.00000000,12.56330253,38.71548331,1854.30463576,3517.72470833,219.51079292,7.00000000,healthy
3.27083333,28.00000000,28.00000000,12.53592972,38.63113036,1854.30463576,3510.06032136,218.95921993,7.00000000,healthy
3.28125000,28.00000000,28.00000000,12.50917639,38.54868643,1854.30463576,3502.56938986,218.42048642,7.00000000,healthy
3.29166667,28.00000000,28.00000000,12.48449495,38.47262728,1854.30463576,3495.65858493,217.92378686,7.00000000,healthy
3.30208333,28.00000000,28.00000000,12.46358767,38.40819872,1854.30463576,3489.80454631,217.50327448,7.00000000,healthy
3.31250000,28.00000000,28.00000000,12.44741723,38.35836738,1854.30463576,3485.27682458,217.17818252,7.00000000,healthy
3.32291667,28.00000000,28.00000000,12.43771795,38.32847778,1854.30463576,3482.56102725,216.98324896,7.00000000,healthy
3.33333333,28.00000000,28.00000000,12.43597522,38.32310732,1854.30463576,3482.07306281,216.94822891,7.00000000,healthy
3.34375000,28.00000000,28.00000000,12.44195031,38.34152033,1854.30463576,3483.74608597,217.06830401,7.00000000,healthy
3.35416667,28.00000000,28.00000000,12.45670829,38.38699900,1854.30463576,3487.87832000,217.36495508,7.00000000,healthy
